incident_id,date,year,month,month_name,hour,time_slot,emirate,incident_type,road_type,vehicle_type,weather_condition,severity_score,fatalities,injuries,response_time_min,fine_aed
INC-01048,2023-08-20,2023,8,August,9,Midday (9-15),Abu Dhabi,Wrong Way Driving,Highway,Sedan,Clear,4,0,0,13.7,0
INC-01049,2020-03-16,2020,3,March,13,Midday (9-15),Sharjah,Parking Violation,Industrial Zone,SUV,Heatwave,4,1,5,9.8,0
INC-01050,2019-10-31,2019,10,October,3,Early Morning (0-6),Ajman,DUI,Highway,Motorcycle,Heatwave,2,0,1,9.4,800
INC-01051,2021-03-22,2021,3,March,18,Evening Rush (15-19),Dubai,Speeding,Residential,SUV,Sandstorm,4,0,4,7.1,0
INC-01052,2020-06-16,2020,6,June,16,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Highway,Bus,Clear,4,0,2,16.6,0
INC-01053,2019-03-05,2019,3,March,19,Night (19-24),Dubai,Speeding,Highway,Truck,Heatwave,5,1,7,7.8,0
INC-01054,2022-02-12,2022,2,February,10,Midday (9-15),Dubai,DUI,Urban Street,SUV,Heatwave,4,1,3,6.4,0
INC-01055,2019-07-13,2019,7,July,7,Morning Rush (6-9),Ras Al Khaimah,Distracted Driving,Coastal Road,Sedan,Clear,3,0,6,10.2,600
INC-01056,2019-09-06,2019,9,September,14,Midday (9-15),Ras Al Khaimah,Vehicle Collision,Highway,Sedan,Sandstorm,2,0,1,12.4,600
INC-01057,2020-02-10,2020,2,February,9,Midday (9-15),Ras Al Khaimah,Parking Violation,Highway,Truck,Clear,4,0,5,13.9,0
INC-01058,2022-11-06,2022,11,November,5,Early Morning (0-6),Dubai,Distracted Driving,Urban Street,Sedan,Clear,4,0,1,8.5,0
INC-01059,2022-04-07,2022,4,April,17,Evening Rush (15-19),Ras Al Khaimah,Parking Violation,Highway,Truck,Sandstorm,4,0,1,11.0,0
INC-01060,2019-02-14,2019,2,February,18,Evening Rush (15-19),Sharjah,Wrong Way Driving,Residential,Bus,Clear,5,1,3,7.6,0
INC-01061,2022-08-15,2022,8,August,14,Midday (9-15),Abu Dhabi,Tailgating,Highway,SUV,Heatwave,3,0,1,14.9,400
INC-01062,2023-10-02,2023,10,October,21,Night (19-24),Dubai,Signal Violation,Highway,Truck,Clear,4,0,5,11.4,0
INC-01063,2019-09-08,2019,9,September,19,Night (19-24),Dubai,Signal Violation,Highway,Truck,Clear,1,0,1,7.5,400
INC-01064,2019-12-11,2019,12,December,12,Midday (9-15),Abu Dhabi,Tailgating,Highway,SUV,Rain,5,0,6,16.6,0
INC-01065,2023-08-10,2023,8,August,17,Evening Rush (15-19),Abu Dhabi,DUI,Industrial Zone,Sedan,Clear,4,0,7,7.3,0
INC-01066,2019-03-02,2019,3,March,20,Night (19-24),Sharjah,Tailgating,Highway,Motorcycle,Heatwave,3,0,3,16.3,600
INC-01067,2020-12-25,2020,12,December,22,Night (19-24),Dubai,Distracted Driving,Highway,Truck,Heatwave,2,0,1,5.2,800
INC-01068,2020-07-27,2020,7,July,2,Early Morning (0-6),Sharjah,Pedestrian Accident,Highway,Sedan,Heatwave,3,0,1,11.7,400
INC-01069,2022-06-11,2022,6,June,16,Evening Rush (15-19),Fujairah,Speeding,Urban Street,Sedan,Rain,3,0,1,7.9,3000
INC-01070,2020-08-27,2020,8,August,6,Morning Rush (6-9),Ajman,Parking Violation,Coastal Road,Sedan,Clear,3,0,4,15.4,1000
INC-01071,2019-05-05,2019,5,May,10,Midday (9-15),Abu Dhabi,Distracted Driving,Highway,Sedan,Clear,1,0,1,11.0,600
INC-01072,2021-05-08,2021,5,May,9,Midday (9-15),Dubai,Distracted Driving,Urban Street,SUV,Sandstorm,3,0,6,8.5,2000
INC-01073,2020-05-25,2020,5,May,6,Morning Rush (6-9),Dubai,Signal Violation,Residential,Van,Clear,4,0,8,14.3,0
INC-01074,2023-06-16,2023,6,June,14,Midday (9-15),Umm Al Quwain,Signal Violation,Urban Street,Truck,Heatwave,1,0,1,7.8,3000
INC-01075,2021-01-05,2021,1,January,8,Morning Rush (6-9),Dubai,Wrong Way Driving,Highway,Motorcycle,Fog,4,0,7,4.2,0
INC-01076,2020-12-05,2020,12,December,17,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Coastal Road,Truck,Fog,5,0,8,13.3,0
INC-01077,2020-10-20,2020,10,October,9,Midday (9-15),Abu Dhabi,Tailgating,Highway,SUV,Sandstorm,3,0,1,14.6,400
INC-01078,2020-10-15,2020,10,October,16,Evening Rush (15-19),Dubai,Distracted Driving,Industrial Zone,Sedan,Clear,3,0,0,3.7,800
INC-01079,2019-04-30,2019,4,April,14,Midday (9-15),Abu Dhabi,Signal Violation,Residential,Sedan,Sandstorm,5,0,7,13.3,0
INC-01080,2021-12-20,2021,12,December,9,Midday (9-15),Abu Dhabi,Distracted Driving,Urban Street,Sedan,Clear,2,0,4,11.7,600
INC-01081,2019-11-23,2019,11,November,17,Evening Rush (15-19),Abu Dhabi,DUI,Residential,SUV,Clear,1,0,2,14.3,600
INC-01082,2020-06-29,2020,6,June,20,Night (19-24),Dubai,Tailgating,Highway,Truck,Clear,3,0,6,4.6,3000
INC-01083,2019-04-25,2019,4,April,11,Midday (9-15),Abu Dhabi,Reckless Driving,Urban Street,Truck,Fog,5,3,3,16.6,0
INC-01084,2022-03-25,2022,3,March,8,Morning Rush (6-9),Dubai,Speeding,Highway,Truck,Sandstorm,5,2,6,11.6,0
INC-01085,2020-12-27,2020,12,December,5,Early Morning (0-6),Dubai,Tailgating,Highway,Sedan,Clear,5,0,2,8.0,0
INC-01086,2019-12-27,2019,12,December,10,Midday (9-15),Dubai,Pedestrian Accident,Urban Street,Sedan,Clear,2,0,2,8.8,3000
INC-01087,2022-11-29,2022,11,November,11,Midday (9-15),Dubai,DUI,Urban Street,Truck,Clear,2,0,4,13.5,400
INC-01088,2022-12-11,2022,12,December,21,Night (19-24),Dubai,Distracted Driving,Highway,Sedan,Clear,4,0,2,10.0,0
INC-01089,2022-02-27,2022,2,February,9,Midday (9-15),Dubai,DUI,Coastal Road,Motorcycle,Clear,5,0,7,5.6,0
INC-01090,2022-01-15,2022,1,January,16,Evening Rush (15-19),Dubai,Parking Violation,Residential,Motorcycle,Heatwave,2,0,3,12.1,400
INC-01091,2019-07-04,2019,7,July,5,Early Morning (0-6),Dubai,Speeding,Highway,SUV,Heatwave,1,0,2,8.8,600
INC-01092,2019-02-10,2019,2,February,6,Morning Rush (6-9),Dubai,Parking Violation,Residential,Truck,Clear,3,0,0,2.1,800
INC-01093,2022-06-11,2022,6,June,7,Morning Rush (6-9),Abu Dhabi,Reckless Driving,Residential,Truck,Sandstorm,3,0,1,17.7,800
INC-01094,2023-01-08,2023,1,January,16,Evening Rush (15-19),Abu Dhabi,Tailgating,Residential,Bus,Clear,2,0,2,10.6,400
INC-01095,2019-02-14,2019,2,February,0,Early Morning (0-6),Umm Al Quwain,Speeding,Coastal Road,Sedan,Fog,3,0,5,11.3,600
INC-01096,2023-05-05,2023,5,May,7,Morning Rush (6-9),Dubai,Distracted Driving,Coastal Road,Sedan,Sandstorm,2,0,4,7.4,800
INC-01097,2019-05-29,2019,5,May,15,Evening Rush (15-19),Dubai,Parking Violation,Urban Street,Truck,Sandstorm,3,0,5,5.7,1000
INC-01098,2022-04-15,2022,4,April,15,Evening Rush (15-19),Dubai,Distracted Driving,Urban Street,SUV,Sandstorm,2,0,2,7.1,800
INC-01099,2019-10-07,2019,10,October,1,Early Morning (0-6),Abu Dhabi,Tailgating,Highway,SUV,Clear,5,3,6,11.4,0
INC-01100,2023-06-10,2023,6,June,5,Early Morning (0-6),Dubai,Reckless Driving,Residential,Sedan,Clear,4,1,7,11.5,0
INC-01101,2022-08-22,2022,8,August,19,Night (19-24),Abu Dhabi,DUI,Residential,Sedan,Heatwave,2,0,4,11.9,3000
INC-01102,2023-12-27,2023,12,December,8,Morning Rush (6-9),Abu Dhabi,Pedestrian Accident,Highway,Sedan,Clear,5,0,5,10.8,0
INC-01103,2020-04-02,2020,4,April,13,Midday (9-15),Abu Dhabi,Distracted Driving,Urban Street,SUV,Sandstorm,4,0,2,14.2,0
INC-01104,2021-02-13,2021,2,February,19,Night (19-24),Sharjah,Vehicle Collision,Highway,Sedan,Clear,2,0,2,10.8,600
INC-01105,2019-12-30,2019,12,December,17,Evening Rush (15-19),Abu Dhabi,DUI,Coastal Road,Motorcycle,Clear,4,0,6,17.0,0
INC-01106,2023-10-09,2023,10,October,18,Evening Rush (15-19),Abu Dhabi,Signal Violation,Coastal Road,SUV,Clear,5,1,9,11.3,0
INC-01107,2019-03-08,2019,3,March,18,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Highway,Motorcycle,Rain,2,0,2,13.6,2000
INC-01108,2020-03-28,2020,3,March,13,Midday (9-15),Ajman,Tailgating,Highway,SUV,Fog,4,0,1,11.8,0
INC-01109,2021-10-13,2021,10,October,7,Morning Rush (6-9),Dubai,Wrong Way Driving,Urban Street,Sedan,Rain,2,0,0,12.4,600
INC-01110,2020-12-11,2020,12,December,22,Night (19-24),Sharjah,Tailgating,Highway,SUV,Rain,5,0,2,14.7,0
INC-01111,2022-07-26,2022,7,July,17,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,SUV,Clear,5,0,1,10.6,0
INC-01112,2023-08-10,2023,8,August,15,Evening Rush (15-19),Dubai,Pedestrian Accident,Coastal Road,Sedan,Clear,4,0,5,5.1,0
INC-01113,2021-07-03,2021,7,July,5,Early Morning (0-6),Abu Dhabi,Pedestrian Accident,Coastal Road,Truck,Sandstorm,2,0,1,6.4,600
INC-01114,2022-11-20,2022,11,November,18,Evening Rush (15-19),Dubai,Pedestrian Accident,Coastal Road,SUV,Clear,1,0,1,11.1,400
INC-01115,2023-01-15,2023,1,January,12,Midday (9-15),Abu Dhabi,Vehicle Collision,Urban Street,Sedan,Clear,1,0,1,12.0,1000
INC-01116,2023-02-09,2023,2,February,23,Night (19-24),Dubai,Distracted Driving,Highway,Truck,Fog,3,0,1,7.7,1000
INC-01117,2021-10-06,2021,10,October,17,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Sedan,Clear,5,0,5,9.9,0
INC-01118,2022-01-23,2022,1,January,9,Midday (9-15),Umm Al Quwain,Pedestrian Accident,Urban Street,Sedan,Clear,3,0,6,10.9,1000
INC-01119,2023-06-04,2023,6,June,22,Night (19-24),Ajman,Signal Violation,Urban Street,Sedan,Clear,4,0,3,13.8,0
INC-01120,2019-11-30,2019,11,November,7,Morning Rush (6-9),Abu Dhabi,DUI,Highway,Sedan,Sandstorm,4,0,0,8.6,0
INC-01121,2020-08-26,2020,8,August,20,Night (19-24),Dubai,Tailgating,Urban Street,Bus,Sandstorm,2,0,2,9.1,400
INC-01122,2019-06-01,2019,6,June,22,Night (19-24),Abu Dhabi,Vehicle Collision,Residential,Truck,Clear,2,0,3,9.2,600
INC-01123,2023-02-08,2023,2,February,16,Evening Rush (15-19),Abu Dhabi,Parking Violation,Urban Street,SUV,Heatwave,1,0,0,9.8,800
INC-01124,2022-05-01,2022,5,May,7,Morning Rush (6-9),Abu Dhabi,Distracted Driving,Urban Street,Truck,Heatwave,5,1,7,9.2,0
INC-01125,2022-12-13,2022,12,December,11,Midday (9-15),Dubai,Wrong Way Driving,Urban Street,Sedan,Clear,1,0,2,8.3,600
INC-01126,2022-05-28,2022,5,May,19,Night (19-24),Fujairah,DUI,Urban Street,Sedan,Clear,5,0,2,12.2,0
INC-01127,2019-04-20,2019,4,April,12,Midday (9-15),Dubai,Pedestrian Accident,Coastal Road,Truck,Clear,1,0,0,11.0,600
INC-01128,2021-04-18,2021,4,April,10,Midday (9-15),Dubai,Tailgating,Residential,Truck,Heatwave,4,1,8,10.0,0
INC-01129,2020-06-27,2020,6,June,9,Midday (9-15),Sharjah,Reckless Driving,Highway,SUV,Clear,4,1,4,11.9,0
INC-01130,2020-05-01,2020,5,May,16,Evening Rush (15-19),Sharjah,Distracted Driving,Highway,SUV,Clear,1,0,1,8.2,2000
INC-01131,2022-01-30,2022,1,January,16,Evening Rush (15-19),Sharjah,Parking Violation,Urban Street,SUV,Fog,5,2,2,8.6,0
INC-01132,2019-04-22,2019,4,April,9,Midday (9-15),Dubai,Reckless Driving,Industrial Zone,SUV,Heatwave,2,0,3,8.8,400
INC-01133,2020-08-26,2020,8,August,18,Evening Rush (15-19),Sharjah,Pedestrian Accident,Industrial Zone,Motorcycle,Sandstorm,5,0,10,10.3,0
INC-01134,2022-05-14,2022,5,May,23,Night (19-24),Dubai,Signal Violation,Residential,Motorcycle,Sandstorm,4,0,1,7.4,0
INC-01135,2019-02-22,2019,2,February,20,Night (19-24),Dubai,DUI,Residential,Sedan,Fog,3,0,5,7.9,800
INC-01136,2019-06-17,2019,6,June,7,Morning Rush (6-9),Dubai,Wrong Way Driving,Urban Street,Sedan,Heatwave,3,0,0,5.5,800
INC-01137,2023-05-27,2023,5,May,19,Night (19-24),Dubai,Parking Violation,Highway,Sedan,Clear,3,0,3,7.7,3000
INC-01138,2020-06-26,2020,6,June,20,Night (19-24),Sharjah,Speeding,Industrial Zone,Sedan,Clear,1,0,2,11.5,1000
INC-01139,2020-01-14,2020,1,January,18,Evening Rush (15-19),Sharjah,Tailgating,Industrial Zone,Sedan,Sandstorm,3,0,3,14.5,800
INC-01140,2020-01-18,2020,1,January,14,Midday (9-15),Sharjah,Pedestrian Accident,Urban Street,Sedan,Sandstorm,4,0,4,11.4,0
INC-01141,2021-06-19,2021,6,June,17,Evening Rush (15-19),Abu Dhabi,DUI,Urban Street,SUV,Heatwave,3,0,1,8.7,800
INC-01142,2022-03-01,2022,3,March,20,Night (19-24),Sharjah,Parking Violation,Urban Street,SUV,Clear,1,0,2,14.5,3000
INC-01143,2019-07-18,2019,7,July,11,Midday (9-15),Ras Al Khaimah,Distracted Driving,Highway,Sedan,Heatwave,1,0,1,12.0,2000
INC-01144,2021-04-27,2021,4,April,1,Early Morning (0-6),Ajman,Distracted Driving,Highway,Truck,Sandstorm,5,0,9,8.0,0
INC-01145,2020-04-10,2020,4,April,8,Morning Rush (6-9),Sharjah,Tailgating,Industrial Zone,Motorcycle,Clear,3,0,6,18.7,1000
INC-01146,2023-08-04,2023,8,August,19,Night (19-24),Abu Dhabi,Parking Violation,Urban Street,SUV,Clear,3,0,4,9.3,3000
INC-01147,2023-11-11,2023,11,November,9,Midday (9-15),Abu Dhabi,Distracted Driving,Highway,Sedan,Heatwave,5,0,9,7.7,0
INC-01148,2023-12-11,2023,12,December,10,Midday (9-15),Abu Dhabi,Signal Violation,Highway,Sedan,Clear,2,0,2,10.6,400
INC-01149,2021-03-19,2021,3,March,12,Midday (9-15),Ras Al Khaimah,Signal Violation,Coastal Road,Van,Clear,5,0,0,11.7,0
INC-01150,2021-10-25,2021,10,October,8,Morning Rush (6-9),Dubai,Vehicle Collision,Highway,Sedan,Clear,3,0,4,8.1,2000
INC-01151,2022-10-19,2022,10,October,6,Morning Rush (6-9),Dubai,Parking Violation,Coastal Road,Van,Sandstorm,5,0,2,12.8,0
INC-01152,2019-09-04,2019,9,September,16,Evening Rush (15-19),Abu Dhabi,Speeding,Urban Street,Truck,Clear,5,1,7,9.3,0
INC-01153,2019-12-21,2019,12,December,0,Early Morning (0-6),Dubai,Tailgating,Highway,Bus,Sandstorm,5,1,2,4.6,0
INC-01154,2020-03-09,2020,3,March,16,Evening Rush (15-19),Dubai,Parking Violation,Coastal Road,Motorcycle,Fog,5,1,2,1.0,0
INC-01155,2019-03-29,2019,3,March,7,Morning Rush (6-9),Sharjah,Reckless Driving,Residential,SUV,Sandstorm,3,0,5,17.8,1000
INC-01156,2020-02-18,2020,2,February,13,Midday (9-15),Ras Al Khaimah,Speeding,Coastal Road,Motorcycle,Clear,5,1,10,12.8,0
INC-01157,2019-10-30,2019,10,October,16,Evening Rush (15-19),Abu Dhabi,DUI,Industrial Zone,SUV,Clear,4,0,4,3.7,0
INC-01158,2020-10-16,2020,10,October,12,Midday (9-15),Dubai,Reckless Driving,Residential,Sedan,Clear,5,0,1,4.9,0
INC-01159,2019-06-28,2019,6,June,17,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Highway,SUV,Clear,3,0,3,10.1,2000
INC-01160,2020-10-29,2020,10,October,22,Night (19-24),Dubai,DUI,Residential,SUV,Heatwave,4,0,8,5.7,0
INC-01161,2021-07-27,2021,7,July,6,Morning Rush (6-9),Sharjah,Signal Violation,Highway,Motorcycle,Rain,5,0,0,10.9,0
INC-01162,2023-05-30,2023,5,May,7,Morning Rush (6-9),Abu Dhabi,Pedestrian Accident,Highway,SUV,Clear,4,0,8,12.9,0
INC-01163,2023-05-20,2023,5,May,10,Midday (9-15),Sharjah,DUI,Residential,SUV,Clear,3,0,3,10.3,600
INC-01164,2019-10-31,2019,10,October,12,Midday (9-15),Dubai,Vehicle Collision,Urban Street,Truck,Clear,3,0,4,11.0,400
INC-01165,2019-08-05,2019,8,August,16,Evening Rush (15-19),Dubai,Speeding,Urban Street,SUV,Heatwave,3,0,0,3.9,800
INC-01166,2023-11-12,2023,11,November,13,Midday (9-15),Dubai,Distracted Driving,Urban Street,Truck,Clear,3,0,2,4.6,1000
INC-01167,2020-06-24,2020,6,June,13,Midday (9-15),Dubai,DUI,Industrial Zone,SUV,Heatwave,3,0,3,7.2,2000
INC-01168,2022-06-01,2022,6,June,19,Night (19-24),Abu Dhabi,Speeding,Highway,Sedan,Clear,3,0,1,11.0,800
INC-01169,2021-04-05,2021,4,April,9,Midday (9-15),Sharjah,Vehicle Collision,Highway,Van,Sandstorm,2,0,4,10.9,3000
INC-01170,2022-11-21,2022,11,November,10,Midday (9-15),Sharjah,Speeding,Urban Street,Sedan,Clear,3,0,3,14.1,800
INC-01171,2022-11-15,2022,11,November,0,Early Morning (0-6),Sharjah,Vehicle Collision,Highway,Sedan,Fog,3,0,5,13.8,1000
INC-01172,2020-07-04,2020,7,July,9,Midday (9-15),Abu Dhabi,Reckless Driving,Highway,Truck,Clear,5,0,0,13.9,0
INC-01173,2020-11-22,2020,11,November,16,Evening Rush (15-19),Fujairah,Parking Violation,Urban Street,SUV,Clear,4,0,4,12.4,0
INC-01174,2020-09-28,2020,9,September,15,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Highway,Motorcycle,Clear,2,0,3,12.0,3000
INC-01175,2022-11-03,2022,11,November,19,Night (19-24),Sharjah,Parking Violation,Urban Street,SUV,Sandstorm,2,0,1,8.1,600
INC-01176,2020-09-07,2020,9,September,6,Morning Rush (6-9),Ras Al Khaimah,Distracted Driving,Highway,Sedan,Sandstorm,5,0,7,15.9,0
INC-01177,2023-05-05,2023,5,May,11,Midday (9-15),Dubai,Distracted Driving,Coastal Road,Bus,Clear,4,0,4,1.8,0
INC-01178,2023-02-01,2023,2,February,4,Early Morning (0-6),Dubai,Signal Violation,Highway,Sedan,Clear,3,0,5,10.0,400
INC-01179,2020-01-20,2020,1,January,23,Night (19-24),Ajman,Vehicle Collision,Urban Street,SUV,Clear,3,0,6,6.0,1000
INC-01180,2023-02-26,2023,2,February,10,Midday (9-15),Dubai,Reckless Driving,Urban Street,SUV,Clear,3,0,4,8.9,800
INC-01181,2023-08-09,2023,8,August,16,Evening Rush (15-19),Sharjah,Distracted Driving,Urban Street,Sedan,Clear,1,0,0,16.5,400
INC-01182,2020-09-29,2020,9,September,19,Night (19-24),Dubai,Wrong Way Driving,Highway,SUV,Heatwave,4,0,6,10.0,0
INC-01183,2019-10-05,2019,10,October,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Residential,Sedan,Clear,4,1,8,10.7,0
INC-01184,2023-12-06,2023,12,December,4,Early Morning (0-6),Sharjah,Signal Violation,Urban Street,Motorcycle,Fog,4,0,2,10.9,0
INC-01185,2020-01-30,2020,1,January,9,Midday (9-15),Ras Al Khaimah,Distracted Driving,Urban Street,Sedan,Rain,5,1,3,6.3,0
INC-01186,2023-09-11,2023,9,September,16,Evening Rush (15-19),Dubai,Reckless Driving,Highway,Truck,Heatwave,1,0,0,10.3,1000
INC-01187,2019-04-14,2019,4,April,16,Evening Rush (15-19),Dubai,Wrong Way Driving,Residential,SUV,Sandstorm,5,3,3,9.5,0
INC-01188,2020-07-15,2020,7,July,6,Morning Rush (6-9),Dubai,Speeding,Urban Street,Sedan,Clear,2,0,3,12.8,2000
INC-01189,2021-03-23,2021,3,March,16,Evening Rush (15-19),Dubai,DUI,Highway,Truck,Sandstorm,4,0,1,11.9,0
INC-01190,2022-10-27,2022,10,October,0,Early Morning (0-6),Abu Dhabi,Tailgating,Coastal Road,Motorcycle,Sandstorm,2,0,2,16.2,1000
INC-01191,2022-05-01,2022,5,May,8,Morning Rush (6-9),Abu Dhabi,Signal Violation,Urban Street,Sedan,Clear,3,0,6,8.2,1000
INC-01192,2022-04-16,2022,4,April,6,Morning Rush (6-9),Umm Al Quwain,Parking Violation,Highway,Sedan,Heatwave,3,0,2,12.2,600
INC-01193,2023-09-12,2023,9,September,19,Night (19-24),Sharjah,Wrong Way Driving,Urban Street,SUV,Clear,5,0,1,7.0,0
INC-01194,2020-08-06,2020,8,August,5,Early Morning (0-6),Abu Dhabi,Pedestrian Accident,Highway,Motorcycle,Clear,1,0,0,13.9,600
INC-01195,2023-10-15,2023,10,October,16,Evening Rush (15-19),Dubai,Tailgating,Highway,SUV,Clear,3,0,1,12.2,600
INC-01196,2022-08-18,2022,8,August,6,Morning Rush (6-9),Abu Dhabi,Signal Violation,Residential,SUV,Clear,2,0,1,12.1,800
INC-01197,2022-08-27,2022,8,August,12,Midday (9-15),Ajman,Pedestrian Accident,Industrial Zone,Truck,Sandstorm,3,0,0,10.6,3000
INC-01198,2019-01-19,2019,1,January,22,Night (19-24),Dubai,Wrong Way Driving,Highway,SUV,Clear,3,0,1,6.9,3000
INC-01199,2019-12-21,2019,12,December,22,Night (19-24),Abu Dhabi,Vehicle Collision,Highway,Motorcycle,Sandstorm,4,0,0,13.6,0
INC-01200,2020-04-03,2020,4,April,9,Midday (9-15),Sharjah,Parking Violation,Industrial Zone,Truck,Sandstorm,3,0,6,11.5,800
INC-01201,2022-12-30,2022,12,December,7,Morning Rush (6-9),Sharjah,Wrong Way Driving,Industrial Zone,Sedan,Fog,5,0,10,9.1,0
INC-01202,2020-07-17,2020,7,July,19,Night (19-24),Sharjah,Vehicle Collision,Highway,Bus,Sandstorm,3,0,3,12.1,800
INC-01203,2021-07-29,2021,7,July,17,Evening Rush (15-19),Sharjah,Tailgating,Residential,Sedan,Fog,3,0,3,11.1,800
INC-01204,2022-10-18,2022,10,October,8,Morning Rush (6-9),Umm Al Quwain,Reckless Driving,Highway,SUV,Sandstorm,4,0,6,8.9,0
INC-01205,2022-04-12,2022,4,April,6,Morning Rush (6-9),Ras Al Khaimah,Wrong Way Driving,Highway,Bus,Sandstorm,2,0,4,15.6,3000
INC-01206,2023-09-24,2023,9,September,10,Midday (9-15),Sharjah,Reckless Driving,Coastal Road,Truck,Sandstorm,5,0,8,6.3,0
INC-01207,2022-08-18,2022,8,August,13,Midday (9-15),Abu Dhabi,Reckless Driving,Urban Street,SUV,Clear,3,0,2,6.1,800
INC-01208,2022-11-02,2022,11,November,15,Evening Rush (15-19),Abu Dhabi,DUI,Urban Street,Sedan,Heatwave,1,0,0,10.7,800
INC-01209,2020-07-20,2020,7,July,12,Midday (9-15),Abu Dhabi,Pedestrian Accident,Coastal Road,SUV,Heatwave,4,1,4,16.7,0
INC-01210,2020-06-18,2020,6,June,8,Morning Rush (6-9),Fujairah,Signal Violation,Highway,SUV,Sandstorm,4,0,4,14.3,0
INC-01211,2020-01-21,2020,1,January,13,Midday (9-15),Sharjah,Reckless Driving,Coastal Road,SUV,Fog,2,0,1,10.8,400
INC-01212,2023-07-08,2023,7,July,16,Evening Rush (15-19),Dubai,Parking Violation,Urban Street,SUV,Clear,4,0,6,8.3,0
INC-01213,2022-09-14,2022,9,September,13,Midday (9-15),Abu Dhabi,Speeding,Urban Street,Sedan,Clear,2,0,1,8.6,3000
INC-01214,2019-02-22,2019,2,February,8,Morning Rush (6-9),Dubai,Tailgating,Highway,Sedan,Sandstorm,4,0,4,9.8,0
INC-01215,2020-06-15,2020,6,June,9,Midday (9-15),Abu Dhabi,Parking Violation,Highway,SUV,Clear,5,0,6,16.1,0
INC-01216,2021-03-06,2021,3,March,15,Evening Rush (15-19),Abu Dhabi,Tailgating,Urban Street,SUV,Heatwave,4,0,3,16.9,0
INC-01217,2020-12-03,2020,12,December,16,Evening Rush (15-19),Dubai,Tailgating,Highway,Sedan,Fog,5,1,3,15.6,0
INC-01218,2022-11-06,2022,11,November,13,Midday (9-15),Ajman,DUI,Residential,Van,Clear,3,0,6,7.8,1000
INC-01219,2022-10-07,2022,10,October,15,Evening Rush (15-19),Sharjah,Vehicle Collision,Highway,Motorcycle,Heatwave,2,0,2,4.4,600
INC-01220,2023-09-18,2023,9,September,17,Evening Rush (15-19),Dubai,Pedestrian Accident,Coastal Road,Bus,Heatwave,4,0,8,9.0,0
INC-01221,2020-01-06,2020,1,January,11,Midday (9-15),Dubai,Pedestrian Accident,Urban Street,Bus,Clear,2,0,3,8.5,600
INC-01222,2023-02-26,2023,2,February,8,Morning Rush (6-9),Abu Dhabi,Tailgating,Urban Street,SUV,Rain,2,0,4,9.5,600
INC-01223,2022-10-24,2022,10,October,8,Morning Rush (6-9),Abu Dhabi,Signal Violation,Coastal Road,SUV,Clear,5,0,10,9.7,0
INC-01224,2019-07-02,2019,7,July,6,Morning Rush (6-9),Dubai,Parking Violation,Urban Street,Sedan,Clear,2,0,1,12.1,3000
INC-01225,2023-11-20,2023,11,November,13,Midday (9-15),Ajman,Reckless Driving,Urban Street,Sedan,Clear,2,0,2,12.8,800
INC-01226,2020-06-17,2020,6,June,11,Midday (9-15),Ajman,Tailgating,Residential,SUV,Sandstorm,4,1,7,6.8,0
INC-01227,2023-10-10,2023,10,October,8,Morning Rush (6-9),Umm Al Quwain,Tailgating,Highway,Sedan,Clear,1,0,0,14.2,3000
INC-01228,2022-04-10,2022,4,April,22,Night (19-24),Abu Dhabi,Reckless Driving,Highway,SUV,Clear,3,0,4,14.0,400
INC-01229,2021-08-25,2021,8,August,11,Midday (9-15),Sharjah,Signal Violation,Urban Street,Sedan,Sandstorm,5,0,8,15.9,0
INC-01230,2019-09-03,2019,9,September,21,Night (19-24),Ajman,Signal Violation,Industrial Zone,SUV,Heatwave,4,0,6,12.2,0
INC-01231,2021-12-21,2021,12,December,13,Midday (9-15),Dubai,Reckless Driving,Urban Street,SUV,Sandstorm,3,0,0,11.4,600
INC-01232,2019-10-09,2019,10,October,14,Midday (9-15),Dubai,Speeding,Urban Street,Motorcycle,Clear,5,0,5,12.4,0
INC-01233,2021-04-18,2021,4,April,17,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Highway,SUV,Clear,5,0,7,9.5,0
INC-01234,2019-10-21,2019,10,October,10,Midday (9-15),Sharjah,Parking Violation,Urban Street,Truck,Clear,2,0,1,8.1,400
INC-01235,2021-09-25,2021,9,September,10,Midday (9-15),Fujairah,Pedestrian Accident,Urban Street,Van,Clear,2,0,1,9.6,800
INC-01236,2022-07-23,2022,7,July,19,Night (19-24),Umm Al Quwain,Pedestrian Accident,Industrial Zone,Truck,Clear,1,0,1,11.8,800
INC-01237,2020-03-04,2020,3,March,12,Midday (9-15),Sharjah,Parking Violation,Residential,Sedan,Sandstorm,5,0,2,17.0,0
INC-01238,2022-03-26,2022,3,March,16,Evening Rush (15-19),Dubai,Tailgating,Highway,Van,Heatwave,4,0,7,10.3,0
